"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","last_modified","latitude","longitude"
"395",619142,501427,"Entire home/apt",NA,"Charlestown",112,5,2,1,175,NA,"2017-03-12 21:40:37.899627",42.378079,-71.063433
"396",8036024,42431392,"Entire home/apt",NA,"North End",130,5,3,1,150,NA,"2017-03-12 21:40:36.620924",42.363456,-71.057207
"397",3985462,9410008,"Entire home/apt",NA,"Fenway",143,5,3,1,150,NA,"2017-03-12 21:40:36.617184",42.350703,-71.090698
"398",7330494,38403389,"Entire home/apt",NA,"South Boston",115,5,2,1,150,NA,"2017-03-12 21:40:36.597281",42.330625,-71.05558
"399",23619,93112,"Entire home/apt",NA,"Beacon Hill",138,4.5,2,0,175,NA,"2017-03-12 21:40:35.549798",42.35846,-71.06327
"400",6552654,20582119,"Entire home/apt",NA,"Back Bay",122,5,2,1,180,NA,"2017-03-12 21:40:35.535516",42.342309,-71.08279
"401",8556025,45037374,"Entire home/apt",NA,"North End",113,5,4,2,175,NA,"2017-03-12 21:40:35.513467",42.367585,-71.056305
"402",3890373,19357187,"Entire home/apt",NA,"Beacon Hill",108,5,4,1,225,NA,"2017-03-12 21:54:59.086352",42.357638,-71.0657
"403",8065282,16284736,"Entire home/apt",NA,"East Boston",101,5,4,2,150,NA,"2017-03-12 21:42:14.478159",42.374966,-71.03337
"404",4105704,21299112,"Entire home/apt",NA,"Jamaica Plain",112,5,2,1,135,NA,"2017-03-12 21:38:22.998984",42.302364,-71.11491
"405",6089865,3637081,"Entire home/apt",NA,"North End",149,5,2,1,125,NA,"2017-03-12 21:38:16.358657",42.366924,-71.056076
"406",891661,4737456,"Entire home/apt",NA,"North End",216,4.5,4,1,125,NA,"2017-03-12 21:38:10.725855",42.368531,-71.053626
"407",8116523,42431392,"Entire home/apt",NA,"Back Bay",113,4.5,3,1,150,NA,"2017-03-12 21:40:48.627673",42.355528,-71.078341
"408",1692573,8814724,"Entire home/apt",NA,"Jamaica Plain",112,5,4,2,145,NA,"2017-03-12 21:40:48.621864",42.313379,-71.117189
"409",210097,1035747,"Entire home/apt",NA,"Jamaica Plain",127,5,2,1,125,NA,"2017-03-12 21:37:55.554626",42.318635,-71.106406
"410",916123,3637081,"Entire home/apt",NA,"North End",316,4.5,2,1,125,NA,"2017-03-12 21:37:53.962407",42.367223,-71.05736
"411",5025015,25932315,"Entire home/apt",NA,"Jamaica Plain",111,4.5,5,3,135,NA,"2017-03-12 21:37:46.094990",42.325049,-71.106296
"412",1615033,3637081,"Entire home/apt",NA,"North End",255,4.5,2,1,135,NA,"2017-03-12 21:37:43.103758",42.36796,-71.055729
"413",8271384,43613912,"Entire home/apt",NA,"South Boston Waterfront",129,5,2,0,125,NA,"2017-03-12 21:37:41.595187",42.343056,-71.051731
"414",3129309,3637081,"Entire home/apt",NA,"North End",199,4.5,2,1,125,NA,"2017-03-12 21:37:41.585486",42.365709,-71.055603
"415",2395326,12230539,"Entire home/apt",NA,"South End",187,5,2,1,124,NA,"2017-03-12 21:37:41.566846",42.346433,-71.070916
"416",197972,965697,"Entire home/apt",NA,"Jamaica Plain",260,5,3,1,104,NA,"2017-03-12 21:37:06.827494",42.317321,-71.108338
"417",915272,4608023,"Entire home/apt",NA,"Beacon Hill",154,4.5,2,1,140,NA,"2017-03-12 21:39:13.114734",42.358431,-71.068146
"418",3410087,17194624,"Entire home/apt",NA,"Back Bay",106,4,2,0,119,NA,"2017-03-12 21:36:14.047821",42.352727,-71.081936
"419",536865,2618808,"Entire home/apt",NA,"Dorchester",197,4.5,4,2,109,NA,"2017-03-12 21:36:00.289157",42.310864,-71.06815
"420",2683284,1015632,"Entire home/apt",NA,"South End",141,4.5,4,1,95,NA,"2017-03-12 21:33:16.606747",42.338075,-71.075329
"421",6134145,31804748,"Entire home/apt",NA,"North End",105,5,4,2,90,NA,"2017-03-12 21:33:03.039733",42.366148,-71.052579
"422",36885,159160,"Entire home/apt",NA,"Fenway",128,5,2,1,125,NA,"2017-03-12 21:37:52.542495",42.346335,-71.088323
"423",4553903,10850877,"Entire home/apt",NA,"North End",170,4.5,3,1,125,NA,"2017-03-12 21:37:49.732742",42.365619,-71.056977
"424",815639,3637081,"Entire home/apt",NA,"North End",314,4.5,2,1,125,NA,"2017-03-12 21:37:47.455504",42.367581,-71.056113
"425",766700,3637081,"Entire home/apt",NA,"North End",278,4.5,2,1,125,NA,"2017-03-12 21:37:47.451479",42.366393,-71.055369
"426",2135075,3594203,"Entire home/apt",NA,"South Boston",101,4,4,2,99,NA,"2017-03-12 21:33:00.592705",42.332613,-71.054853
"427",6181758,31804748,"Entire home/apt",NA,"Downtown",129,5,4,2,100,NA,"2017-03-12 21:32:52.556734",42.357152,-71.059537
"428",1695275,324630,"Entire home/apt",NA,"Fenway",307,4,4,1,99,NA,"2017-03-12 21:32:34.333610",42.347726,-71.093948
"429",3992208,324630,"Entire home/apt",NA,"Fenway",226,4,4,0,99,NA,"2017-03-12 21:32:34.327826",42.346215,-71.09372
"430",6742905,324630,"Entire home/apt",NA,"Beacon Hill",170,3.5,2,0,99,NA,"2017-03-12 21:32:34.322312",42.361087,-71.06532
"431",2776143,324630,"Entire home/apt",NA,"Beacon Hill",288,4,3,0,99,NA,"2017-03-12 21:32:34.312547",42.360873,-71.066672
"432",1071235,965697,"Entire home/apt",NA,"Jamaica Plain",172,4.5,2,1,99,NA,"2017-03-12 21:32:32.938425",42.317478,-71.108195
"433",1497879,2776892,"Entire home/apt",NA,"East Boston",374,4.5,3,1,99,NA,"2017-03-12 21:32:31.469021",42.366885,-71.036151
"434",8400275,324630,"Entire home/apt",NA,"Fenway",113,4,3,0,99,NA,"2017-03-12 21:32:30.069158",42.345691,-71.093266
"435",4359160,324630,"Entire home/apt",NA,"Beacon Hill",239,4,2,0,99,NA,"2017-03-12 21:32:28.685067",42.361079,-71.065625
"436",4765070,24584716,"Entire home/apt",NA,"Jamaica Plain",168,4.5,2,0,90,NA,"2017-03-12 21:32:28.660343",42.325089,-71.10723
"437",3616081,18190121,"Entire home/apt",NA,"Jamaica Plain",139,5,3,1,119,NA,"2017-03-12 21:35:35.419024",42.31962,-71.104829
"438",2174711,5618949,"Entire home/apt",NA,"Longwood Medical Area",114,4.5,4,0,110,NA,"2017-03-12 21:35:31.361688",42.339383,-71.100172
"439",322593,1651480,"Entire home/apt",NA,"South End",224,4.5,2,1,117,NA,"2017-03-12 21:35:28.562855",42.343488,-71.076802
"440",2898226,10716287,"Entire home/apt",NA,"North End",151,4.5,3,1,113,NA,"2017-03-12 21:35:28.557034",42.364544,-71.053269
"441",1327725,7205617,"Entire home/apt",NA,"Brighton",146,4.5,4,2,115,NA,"2017-03-12 21:35:50.272468",42.345668,-71.139219
"442",2021274,1417977,"Private room",NA,"South Boston",108,4.5,5,1,175,NA,"2017-03-12 21:17:30.709345",42.333818,-71.033196
"443",526970,85770,"Private room",NA,"South End",116,4.5,2,1,140,NA,"2017-03-12 21:17:19.891083",42.34523,-71.072823
"444",4863108,8157833,"Private room",NA,"South Boston",125,4.5,2,1,122,NA,"2017-03-12 21:17:19.879532",42.337748,-71.051454
"445",2846739,85770,"Private room",NA,"South End",114,4.5,1,1,125,NA,"2017-03-12 21:17:16.644182",42.346233,-71.073639
"446",4863101,8157833,"Private room",NA,"South Boston",127,4.5,2,1,130,NA,"2017-03-12 21:17:14.684102",42.335695,-71.051267
"447",6452246,14007443,"Private room",NA,"Chinatown",136,5,2,1,129,NA,"2017-03-12 21:17:14.681204",42.349555,-71.061881
"448",1038465,85770,"Private room",NA,"South End",179,4.5,1,1,135,NA,"2017-03-12 21:17:14.663593",42.346437,-71.074808
"449",4909590,25279966,"Entire home/apt",NA,"Allston",132,5,4,0,69,NA,"2017-03-12 21:32:11.188260",42.350493,-71.133281
"450",6323935,31804748,"Entire home/apt",NA,"Back Bay",123,5,2,1,65,NA,"2017-03-12 21:32:09.918481",42.344028,-71.08292
"451",1758953,9247845,"Entire home/apt",NA,"North End",109,4.5,2,1,78,NA,"2017-03-12 21:32:09.905329",42.367359,-71.055654
"452",66288,324630,"Entire home/apt",NA,"Mission Hill",444,4,2,0,75,NA,"2017-03-12 21:32:09.879916",42.332152,-71.106742
"453",4568116,11228809,"Entire home/apt",NA,"Roxbury",208,5,2,1,50,NA,"2017-03-12 21:32:05.344150",42.329527,-71.09199
"454",4304969,1723274,"Entire home/apt",NA,"North End",194,5,4,1,59,NA,"2017-03-12 21:32:05.340833",42.365733,-71.055358
"455",22354,85770,"Private room",NA,"South End",234,4.5,1,1,110,NA,"2017-03-12 21:16:20.457145",42.344957,-71.074857
"456",13594886,5997103,"Private room",NA,"East Boston",101,4.5,2,1,109,NA,"2017-03-12 21:15:51.534722",42.368498,-71.033706
"457",217498,1123263,"Private room",NA,"Brighton",132,5,2,1,95,NA,"2017-03-12 21:13:51.956729",42.352573,-71.150565
"458",1171578,3765817,"Private room",NA,"Brighton",127,5,2,1,99,NA,"2017-03-12 21:11:19.338026",42.35384,-71.167947
"459",1815326,9508341,"Private room",NA,"Brighton",141,4.5,2,1,99,NA,"2017-03-12 21:11:15.064493",42.355088,-71.16242
"460",990668,1651480,"Private room",NA,"South End",110,5,2,1,93,NA,"2017-03-12 21:11:13.527711",42.341457,-71.076406
"461",6870366,13382900,"Private room",NA,"Longwood Medical Area",208,5,1,1,84,NA,"2017-03-12 21:11:03.479573",42.33902,-71.106641
"462",4820071,93916,"Private room",NA,"East Boston",213,5,3,1,120,NA,"2017-03-12 21:16:02.281520",42.374169,-71.03424
"463",568234,2796082,"Private room",NA,"Jamaica Plain",150,5,4,1,110,NA,"2017-03-12 21:15:58.902561",42.303347,-71.104974
"464",5734770,27015747,"Private room",NA,"South End",120,5,2,1,105,NA,"2017-03-12 21:15:54.183275",42.34708,-71.073611
"465",26160,46575,"Private room",NA,"Jamaica Plain",109,5,3,1,89,NA,"2017-03-12 21:10:37.777937",42.3195,-71.112318
"466",1821633,7799789,"Private room",NA,"Dorchester",140,5,2,1,100,NA,"2017-03-12 21:10:34.785844",42.309577,-71.047923
"467",2295530,11725202,"Private room",NA,"Jamaica Plain",142,5,3,1,84,NA,"2017-03-12 21:10:26.955128",42.317786,-71.105136
"468",1885825,92630065,"Private room",NA,"Jamaica Plain",127,5,3,1,85,NA,"2017-03-12 21:10:22.379931",42.30968,-71.117597
"469",1141522,1407005,"Private room",NA,"East Boston",301,4.5,2,1,100,NA,"2017-03-12 21:10:22.374496",42.37752,-71.034181
"470",1885386,92630065,"Private room",NA,"Jamaica Plain",141,5,2,1,85,NA,"2017-03-12 21:10:22.362481",42.308852,-71.116432
"471",1178162,1407005,"Private room",NA,"East Boston",269,4.5,2,1,95,NA,"2017-03-12 21:10:22.356611",42.377796,-71.034666
"472",4586590,21890476,"Private room",NA,"South Boston",123,5,2,1,99,NA,"2017-03-12 21:10:20.798367",42.330251,-71.05624
"473",1935042,10013311,"Private room",NA,"Beacon Hill",113,4.5,2,1,100,NA,"2017-03-12 21:10:20.751038",42.357056,-71.066182
"474",318050,1632478,"Private room",NA,"South End",195,5,2,1,99,NA,"2017-03-12 21:10:19.254563",42.339796,-71.078534
"475",225224,85770,"Private room",NA,"South End",212,4.5,1,1,98,NA,"2017-03-12 21:10:19.226032",42.346428,-71.07503
"476",3727560,19036819,"Private room",NA,"Roxbury",103,4.5,2,1,95,NA,"2017-03-12 21:10:17.699024",42.329231,-71.079758
"477",8720718,45771009,"Private room",NA,"Jamaica Plain",115,5,2,1,85,NA,"2017-03-12 21:10:17.692628",42.315694,-71.106209
"478",1167221,92630065,"Private room",NA,"Jamaica Plain",113,5,3,1,90,NA,"2017-03-12 21:10:16.360487",42.307768,-71.116258
"479",7693354,28184994,"Private room",NA,"Dorchester",136,4.5,2,1,82,NA,"2017-03-12 21:10:16.275610",42.312676,-71.053716
"480",1147871,1407005,"Private room",NA,"East Boston",291,4.5,2,1,95,NA,"2017-03-12 21:10:16.272914",42.377612,-71.035198
"481",6676364,13382900,"Private room",NA,"Longwood Medical Area",222,5,1,1,84,NA,"2017-03-12 21:10:16.256454",42.338869,-71.1071
"482",1881298,1920539,"Private room",NA,"Jamaica Plain",229,5,2,1,92,NA,"2017-03-12 21:10:16.214677",42.300264,-71.111807
"483",1161210,3887707,"Private room",NA,"West Roxbury",174,4.5,4,1,60,NA,"2017-03-12 21:10:00.239417",42.271761,-71.167592
"484",1115394,884747,"Private room",NA,"Jamaica Plain",205,5,2,1,91,NA,"2017-03-12 21:10:31.742575",42.310009,-71.101764
"485",72811,378555,"Private room",NA,"Allston",127,4.5,2,1,62,NA,"2017-03-12 21:04:17.829005",42.356861,-71.130578
"486",1112067,6103425,"Private room",NA,"Dorchester",146,4.5,2,1,61,NA,"2017-03-12 21:02:23.435595",42.304539,-71.061036
"487",1454258,7799789,"Private room",NA,"Dorchester",180,5,2,1,80,NA,"2017-03-12 21:02:23.432155",42.308439,-71.046396
"488",77691,119019,"Private room",NA,"Dorchester",214,4.5,3,1,68,NA,"2017-03-12 21:02:21.963738",42.297709,-71.059791
"489",205894,119019,"Private room",NA,"Dorchester",143,4.5,3,1,68,NA,"2017-03-12 21:02:21.951774",42.298491,-71.058802
"490",177129,847253,"Private room",NA,"Dorchester",132,4.5,3,1,69,NA,"2017-03-12 21:07:32.479091",42.293428,-71.067731
"491",3945704,20447366,"Private room",NA,"Dorchester",116,5,2,1,75,NA,"2017-03-12 21:02:19.241985",42.325947,-71.059218
"492",20000,68870,"Private room",NA,"East Boston",298,4.5,2,1,75,NA,"2017-03-12 21:02:18.272846",42.383828,-71.000381
"493",7988755,8408214,"Private room",NA,"South Boston",102,4.5,3,1,70,NA,"2017-03-12 21:02:16.932066",42.328534,-71.053859
"494",2698996,13812113,"Private room",NA,"Jamaica Plain",147,5,2,1,65,NA,"2017-03-12 21:02:12.373845",42.31568,-71.115201
"495",2764624,6103425,"Private room",NA,"Dorchester",130,4.5,4,1,71,NA,"2017-03-12 21:02:04.424123",42.30301,-71.063549
"496",200265,847253,"Private room",NA,"Dorchester",125,4.5,3,1,79,NA,"2017-03-12 21:02:04.396537",42.293626,-71.066521
"497",60029,255183,"Private room",NA,"Roxbury",113,5,1,1,75,NA,"2017-03-12 21:02:03.019934",42.325842,-71.089269
"498",31796,119019,"Private room",NA,"Dorchester",314,4.5,4,1,65,NA,"2017-03-12 21:02:00.748299",42.299773,-71.060476
"499",2014882,1521296,"Private room",NA,"Brighton",119,4.5,4,1,70,NA,"2017-03-12 21:01:59.281549",42.341261,-71.157173
"500",7692933,9508341,"Private room",NA,"Brighton",115,5,1,1,65,NA,"2017-03-12 21:01:57.763026",42.35568,-71.162145
"501",9676551,22249835,"Private room",NA,"Jamaica Plain",127,5,2,1,69,NA,"2017-03-12 21:01:56.141467",42.31613,-71.105051
"502",1178106,1407005,"Private room",NA,"East Boston",288,4.5,2,1,77,NA,"2017-03-12 21:01:56.117382",42.376689,-71.034282
"503",6954861,36453929,"Private room",NA,"Brighton",113,5,2,1,80,NA,"2017-03-12 21:01:55.316509",42.338819,-71.148039
"504",447826,2053557,"Private room",NA,"Jamaica Plain",210,5,2,1,71,NA,"2017-03-12 21:01:54.276194",42.317134,-71.10966
"505",4263736,11228809,"Private room",NA,"Roxbury",113,5,2,1,65,NA,"2017-03-12 21:01:54.246215",42.32943,-71.093075
"506",2798787,13372537,"Private room",NA,"Jamaica Plain",119,5,2,1,75,NA,"2017-03-12 21:01:54.244116",42.324514,-71.105406
"507",8252058,42838239,"Private room",NA,"East Boston",135,5,2,1,80,NA,"2017-03-12 21:03:47.626186",42.37208,-71.031983
"508",5940866,12720679,"Private room",NA,"East Boston",159,5,2,1,75,NA,"2017-03-12 21:03:03.291319",42.376193,-71.03354
"509",57800,68870,"Private room",NA,"East Boston",217,4.5,1,1,70,NA,"2017-03-12 21:01:51.329184",42.383021,-71.000332
"510",11983286,35275808,"Private room",NA,"Hyde Park",114,5,3,1,51,NA,"2017-03-12 21:01:33.836034",42.258936,-71.11887
"511",1884045,9663343,"Private room",NA,"Roxbury",185,4.5,2,1,60,NA,"2017-03-12 20:59:14.735153",42.32657,-71.082798
"512",1112193,6103425,"Private room",NA,"Dorchester",147,4.5,2,1,65,NA,"2017-03-12 21:02:09.426994",42.298876,-71.064891
"513",1936861,10021116,"Private room",NA,"Roslindale",159,5,1,1,51,NA,"2017-03-12 21:01:06.037710",42.289972,-71.136146
"514",4025194,1480518,"Private room",NA,"Jamaica Plain",176,5,2,1,60,NA,"2017-03-12 21:01:03.115889",42.295723,-71.119421
"515",4015972,14303759,"Private room",NA,"Jamaica Plain",119,5,2,1,60,NA,"2017-03-12 20:59:59.810302",42.32162,-71.10551
"516",6240901,32373289,"Private room",NA,"Fenway",118,3.5,1,1,58,NA,"2017-03-12 20:54:43.119639",42.338324,-71.094842
"517",47521,119019,"Private room",NA,"Dorchester",253,4.5,3,1,60,NA,"2017-03-12 20:54:14.360727",42.29772,-71.05924
"518",1179399,6430732,"Private room",NA,"Dorchester",109,5,2,1,60,NA,"2017-03-12 20:54:03.669865",42.295244,-71.065448
"519",750438,3945438,"Private room",NA,"Jamaica Plain",104,5,2,1,46,NA,"2017-03-12 20:54:01.919162",42.306812,-71.110524
"520",2843596,3351569,"Private room",NA,"South Boston",103,5,1,1,50,NA,"2017-03-12 20:53:40.895239",42.334096,-71.028288
"521",1391215,119019,"Private room",NA,"Dorchester",128,4.5,1,1,50,NA,"2017-03-12 20:53:39.554615",42.298011,-71.058447
"522",1178371,6430732,"Private room",NA,"Dorchester",115,5,1,1,45,NA,"2017-03-12 20:53:38.075404",42.294568,-71.066813
"523",9894686,8267675,"Private room",NA,"Dorchester",120,4.5,2,1,49,NA,"2017-03-12 20:53:38.064563",42.293162,-71.072729
"524",5882411,18807469,"Private room",NA,"Jamaica Plain",119,5,2,1,52,NA,"2017-03-12 20:53:38.056400",42.298471,-71.110658
"525",1136972,1480518,"Private room",NA,"Jamaica Plain",313,5,2,1,60,NA,"2017-03-12 20:53:38.051945",42.294442,-71.119945
"526",1332786,6608084,"Private room",NA,"Dorchester",152,5,1,1,27,NA,"2017-03-12 20:51:01.189632",42.309219,-71.045641
"527",3946215,20447366,"Private room",NA,"Dorchester",136,5,1,1,40,NA,"2017-03-12 20:51:01.182577",42.325215,-71.058608
"528",1472520,6608084,"Private room",NA,"Dorchester",285,5,3,1,34,NA,"2017-03-12 20:51:01.155814",42.308105,-71.046196
"529",4293597,9189449,"Private room",NA,"Allston",116,4.5,1,1,40,NA,"2017-03-12 20:50:44.857903",42.350194,-71.142152
"530",5085125,5235073,"Private room",NA,"Allston",146,4.5,2,1,57,NA,"2017-03-12 20:53:54.361727",42.350732,-71.127716
"531",1529321,8139434,"Private room",NA,"Allston",113,4.5,2,1,59,NA,"2017-03-12 20:53:53.289569",42.35528,-71.134499
"532",1850260,9663343,"Private room",NA,"Roxbury",166,4.5,4,1,58,NA,"2017-03-12 20:53:46.754668",42.326108,-71.081813
"533",3987926,1480518,"Private room",NA,"Jamaica Plain",202,5,2,1,60,NA,"2017-03-12 20:53:43.569997",42.295587,-71.119416
"534",3693850,18807469,"Private room",NA,"Jamaica Plain",191,5,2,1,52,NA,"2017-03-12 20:53:43.546303",42.299824,-71.112572
"535",7880828,41542719,"Private room",NA,"East Boston",108,4.5,1,1,57,NA,"2017-03-12 20:53:42.289259",42.377833,-71.030262
"536",3988018,1480518,"Private room",NA,"Jamaica Plain",206,5,2,1,60,NA,"2017-03-12 20:53:40.916383",42.295528,-71.11929
"537",27546,119019,"Private room",NA,"Dorchester",184,4.5,3,1,55,NA,"2017-03-12 20:53:40.912337",42.298349,-71.059104
"538",1544702,6608084,"Private room",NA,"Dorchester",272,5,3,1,36,NA,"2017-03-12 20:50:34.871786",42.309449,-71.04555
"539",1321422,6608084,"Private room",NA,"Dorchester",245,5,3,1,32,NA,"2017-03-12 20:50:34.867360",42.30838,-71.046943
"540",4793787,24658662,"Private room",NA,"Dorchester",123,5,2,1,35,NA,"2017-03-12 20:50:31.772269",42.317513,-71.053864
"541",1584362,6608084,"Private room",NA,"Dorchester",282,5,3,1,20,NA,"2017-03-12 20:50:29.130726",42.310502,-71.048116
"542",1472481,6608084,"Private room",NA,"Dorchester",286,5,3,1,34,NA,"2017-03-12 20:50:27.514219",42.309774,-71.047153
"543",6142396,31862615,"Shared room",NA,"East Boston",152,5,2,1,52,NA,"2017-04-08 17:22:32.272160",42.368663,-71.03493
"544",6323935,31804748,"Entire home/apt",NA,"Back Bay",129,5,2,1,65,NA,"2017-04-08 16:26:42.674504",42.344028,-71.08292
"545",4151979,21541399,"Entire home/apt",NA,"South Boston",114,5,8,4,500,NA,"2017-04-08 16:23:12.559651",42.336144,-71.035531
"546",3721095,10477638,"Entire home/apt",NA,"Charlestown",113,5,6,3,375,NA,"2017-04-08 16:23:10.357022",42.381348,-71.061908
"547",3749523,3842205,"Entire home/apt",NA,"Charlestown",131,4.5,7,4,450,NA,"2017-04-08 16:23:08.105830",42.371913,-71.06333
"548",6134867,20582119,"Entire home/apt",NA,"Downtown",153,4.5,4,2,325,NA,"2017-04-08 16:22:57.146652",42.356239,-71.060427
"549",1811776,825370,"Entire home/apt",NA,"Back Bay",213,4.5,4,1,315,NA,"2017-04-08 16:22:47.304789",42.35143,-71.074388
"550",7914359,20582119,"Entire home/apt",NA,"Downtown",107,4.5,6,2,365,NA,"2017-04-08 16:22:45.594932",42.355202,-71.06057
"551",3528826,10493424,"Entire home/apt",NA,"Back Bay",116,5,4,1,239,NA,"2017-04-08 16:04:46.195716",42.354722,-71.075246
"552",2828803,14471319,"Entire home/apt",NA,"East Boston",103,5,4,2,300,NA,"2017-04-08 16:02:33.303871",42.379219,-71.033298
"553",7881551,1639654,"Entire home/apt",NA,"Back Bay",112,4.5,4,0,210,NA,"2017-04-08 16:02:13.879566",42.353169,-71.078888
"554",163941,8229,"Entire home/apt",NA,"Roxbury",157,4.5,6,2,225,NA,"2017-04-08 16:02:13.874348",42.329647,-71.095027
"555",9259184,2006852,"Entire home/apt",NA,"North End",111,5,4,2,255,NA,"2017-04-08 16:02:11.129105",42.365166,-71.056944
"556",554720,2727109,"Entire home/apt",NA,"Jamaica Plain",122,4.5,6,2,240,NA,"2017-04-08 16:02:11.106382",42.318569,-71.114154
"557",4090224,17783651,"Entire home/apt",NA,"South Boston",211,5,8,3,225,NA,"2017-04-08 16:02:08.493563",42.335018,-71.054882
"558",497810,2329611,"Entire home/apt",NA,"Downtown",166,4.5,8,3,299,NA,"2017-04-08 16:02:08.468275",42.354393,-71.060094
"559",5709298,2006852,"Entire home/apt",NA,"Beacon Hill",197,5,4,2,210,NA,"2017-04-08 16:02:05.453322",42.359866,-71.067201
"560",1648950,1369968,"Entire home/apt",NA,"Beacon Hill",103,4.5,2,1,250,NA,"2017-04-08 16:01:57.281633",42.359279,-71.069234
"561",7713728,34916087,"Entire home/apt",NA,"South Boston",130,5,7,3,275,NA,"2017-04-08 16:01:54.447168",42.332358,-71.031397
"562",3969526,5408229,"Entire home/apt",NA,"South End",146,5,4,2,255,NA,"2017-04-08 16:01:54.419506",42.337627,-71.073947
"563",4922204,6570877,"Entire home/apt",NA,"Roslindale",104,5,16,3,200,NA,"2017-04-08 16:01:45.779920",42.282142,-71.129049
"564",2881388,9410008,"Entire home/apt",NA,"Back Bay",109,5,7,3,225,NA,"2017-04-08 16:03:07.848654",42.347617,-71.08495
"565",3985462,9410008,"Entire home/apt",NA,"Fenway",149,5,3,1,200,NA,"2017-04-08 15:59:47.242799",42.350703,-71.090698
"566",1758953,9247845,"Entire home/apt",NA,"North End",112,4.5,2,1,200,NA,"2017-04-08 15:58:59.540587",42.367359,-71.055654
"567",3890373,19357187,"Entire home/apt",NA,"Beacon Hill",112,5,4,1,225,NA,"2017-04-08 16:02:02.767705",42.357638,-71.0657
"568",3302294,1369968,"Entire home/apt",NA,"Back Bay",169,4.5,2,1,225,NA,"2017-04-08 16:02:01.500728",42.352578,-71.082599
"569",2277821,9410008,"Entire home/apt",NA,"Back Bay",103,5,5,2,180,NA,"2017-04-08 15:50:38.613130",42.349237,-71.084527
"570",6552654,20582119,"Entire home/apt",NA,"Back Bay",127,5,2,1,180,NA,"2017-04-08 15:50:37.635836",42.342309,-71.08279
"571",6741968,28662502,"Entire home/apt",NA,"Downtown",122,5,4,1,179,NA,"2017-04-08 15:50:32.100273",42.357307,-71.061786
"572",8116523,42431392,"Entire home/apt",NA,"Back Bay",117,4.5,3,1,150,NA,"2017-04-08 15:50:00.553246",42.355528,-71.078341
"573",257588,1355344,"Entire home/apt",NA,"South Boston",156,5,6,2,200,NA,"2017-04-08 15:58:40.386953",42.330664,-71.039842
"574",8556025,45037374,"Entire home/apt",NA,"North End",123,5,4,2,200,NA,"2017-04-08 15:58:38.974853",42.367585,-71.056305
"575",3602379,18150109,"Entire home/apt",NA,"Roxbury",110,4.5,4,1,159,NA,"2017-04-08 15:49:32.716985",42.329091,-71.094573
"576",23619,93112,"Entire home/apt",NA,"Beacon Hill",140,4.5,2,0,175,NA,"2017-04-08 15:49:31.328002",42.35846,-71.06327
"577",1240598,2356643,"Entire home/apt",NA,"Downtown",101,4,2,1,145,NA,"2017-04-08 15:49:15.612822",42.352571,-71.063604
"578",3068453,2356643,"Entire home/apt",NA,"Downtown",107,4,3,0,175,NA,"2017-04-08 15:49:12.593482",42.35188,-71.064181
"579",708802,3648427,"Entire home/apt",NA,"Charlestown",243,5,4,1,150,NA,"2017-04-08 15:49:12.584824",42.37755,-71.062805
"580",8624898,16284736,"Entire home/apt",NA,"East Boston",110,4.5,5,3,150,NA,"2017-04-08 15:49:05.873029",42.375743,-71.031802
"581",8036024,42431392,"Entire home/apt",NA,"North End",134,5,3,1,150,NA,"2017-04-08 15:49:04.197738",42.363456,-71.057207
"582",13393418,76181684,"Entire home/apt",NA,"East Boston",103,4.5,4,1,150,NA,"2017-04-08 15:49:04.175748",42.377757,-71.034742
"583",1692573,8814724,"Entire home/apt",NA,"Jamaica Plain",113,5,4,2,145,NA,"2017-04-08 15:49:00.836246",42.313379,-71.117189
"584",7330494,38403389,"Entire home/apt",NA,"South Boston",119,5,2,1,150,NA,"2017-04-08 15:48:57.776565",42.330625,-71.05558
"585",619142,501427,"Entire home/apt",NA,"Charlestown",112,5,2,1,175,NA,"2017-04-08 15:48:53.606426",42.378079,-71.063433
"586",6554785,28123912,"Entire home/apt",NA,"Beacon Hill",115,5,2,0,160,NA,"2017-04-08 15:48:50.036534",42.359022,-71.063041
"587",169430,807320,"Entire home/apt",NA,"Roxbury",111,4.5,10,4,150,NA,"2017-04-08 15:48:50.030646",42.321582,-71.090472
"588",210097,1035747,"Entire home/apt",NA,"Jamaica Plain",127,5,2,1,125,NA,"2017-04-08 15:48:34.649475",42.318635,-71.106406
"589",414419,2027295,"Entire home/apt",NA,"Back Bay",352,4.5,3,1,150,NA,"2017-04-08 15:49:25.298996",42.35387,-71.079723
"590",5025015,25932315,"Entire home/apt",NA,"Jamaica Plain",112,4.5,5,3,135,NA,"2017-04-08 15:47:21.569265",42.325049,-71.106296
"591",1071235,965697,"Entire home/apt",NA,"Jamaica Plain",176,4.5,2,1,129,NA,"2017-04-08 15:47:19.212947",42.317478,-71.108195
"592",915272,4608023,"Entire home/apt",NA,"Beacon Hill",154,4.5,2,1,140,NA,"2017-04-08 15:47:14.765651",42.358431,-71.068146
"593",2395326,12230539,"Entire home/apt",NA,"South End",195,5,2,1,124,NA,"2017-04-08 15:47:08.504330",42.346433,-71.070916
"594",36885,159160,"Entire home/apt",NA,"Fenway",128,5,2,1,125,NA,"2017-04-08 15:46:48.261276",42.346335,-71.088323
